,CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore,SilWidth,Cluster
3986,7003986,3125,1-20,3.0,Third Party Partner,Salaried,MBA,Female,4,Senior Manager,6.0,Married,28006.375,1,3.0,509338.0,West,Half Yearly,3,3.0,0.05305835571266598,1
3987,7003987,5138,21-39,10.0,Third Party Partner,Salaried,Post Graduate,Male,4,Executive,4.0,Married,20550.0,0,3.0,902777.625,North,Half Yearly,1,3.0,-0.003597278103710136,0
3988,7003988,3697,1-20,4.0,Online,Small Business,Under Graduate,Male,4,Senior Manager,2.0,Single/Unmarried,28006.375,0,1.0,487979.0,West,Half Yearly,8,1.0,0.06044141372835648,1
3989,7003989,5141,1-20,24.5,Third Party Partner,Large Business,Engineer,Male,5,Executive,4.0,Single/Unmarried,22351.0,0,6.0,735124.0,North,Yearly,3,5.0,0.0609849011088839,2
3990,7003990,5177,21-39,24.5,Agent,Small Business,Diploma,Female,4,Manager,2.0,Married,22508.0,0,6.5,729934.0,West,Half Yearly,8,5.0,0.10864540864769703,0
3991,7003991,4588,1-20,14.0,Agent,Salaried,Graduate,Female,4,AVP-VP,5.0,Single/Unmarried,28006.375,0,4.0,853361.0,West,Half Yearly,4,1.0,0.030947344870093412,0
3992,7003992,3950,1-20,12.0,Online,Salaried,Graduate,Male,4,Manager,2.0,Single/Unmarried,24687.0,0,2.0,635937.0,West,Half Yearly,11,1.0,0.07234272649294508,1
3993,7003993,3244,1-20,6.0,Agent,Small Business,Diploma,Male,4,Manager,4.0,Married,23174.0,0,1.0,470432.0,West,Half Yearly,10,3.0,0.09381211422377746,1
3994,7003994,7607,21-39,24.5,Agent,Salaried,Graduate,Female,4,AVP-VP,4.0,Single/Unmarried,28006.375,0,6.5,902777.625,North,Half Yearly,14,5.0,0.20844928969779683,0
3995,7003995,3332,1-20,3.0,Third Party Partner,Salaried,Graduate,Female,4,Executive,4.0,Married,22212.0,0,3.0,643037.0,West,Half Yearly,8,1.0,0.07767270400721694,1
3996,7003996,4507,1-20,14.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Single/Unmarried,25039.0,1,1.0,599434.0,North,Half Yearly,6,5.0,0.07253910049212935,1
3997,7003997,4397,1-20,13.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,6.0,Married,25863.0,1,3.0,844168.0,West,Half Yearly,9,1.0,0.00517605165916045,0
3998,7003998,3024,1-20,12.0,Agent,Salaried,Post Graduate,Male,4,Manager,5.0,Married,23262.0,0,3.0,465705.0,North,Half Yearly,8,5.0,0.09860629832580642,1
3999,7003999,4028,1-20,4.0,Third Party Partner,Salaried,Graduate,Female,4,Executive,4.0,Married,21198.0,1,6.5,769275.0,West,Half Yearly,1,5.0,0.05823929678913682,1
4000,7004000,2953,1-20,3.0,Agent,Large Business,Engineer,Male,4,Manager,2.0,Married,22719.0,0,2.0,351463.0,West,Half Yearly,3,5.0,0.0906295934854633,1
4001,7004001,6235,21-39,24.5,Agent,Small Business,Under Graduate,Female,2,AVP-VP,4.0,Married,28006.375,0,4.130073800738008,902777.625,North,Monthly,6,1.0,0.1534403013779078,0
4002,7004002,4502,1-20,24.5,Agent,Salaried,Graduate,Male,5,Senior Manager,2.0,Married,28006.375,0,3.0,715834.0,West,Yearly,2,3.0,0.07875173073065743,2
4003,7004003,3864,1-20,4.0,Third Party Partner,Small Business,Diploma,Male,4,Executive,5.0,Single/Unmarried,20335.0,1,6.5,440456.0,North,Half Yearly,1,4.0,0.061915806348918884,1
4004,7004004,2939,1-20,6.0,Online,Salaried,Post Graduate,Male,6,Senior Manager,6.0,Married,28006.375,0,1.0,440835.0,West,Yearly,2,5.0,0.1286311087185363,2
4005,7004005,4801,21-39,14.0,Online,Salaried,Post Graduate,Female,5,Manager,4.0,Single/Unmarried,25268.0,1,6.0,734541.0,North,Yearly,8,1.0,-0.0020699739297557135,0
4006,7004006,3642,1-20,7.0,Agent,Small Business,Under Graduate,Male,4,Manager,4.0,Married,22763.0,0,4.0,699279.0,West,Half Yearly,1,5.0,0.08356172220656499,1
4007,7004007,3031,1-20,9.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Single/Unmarried,23316.0,0,1.0,521346.0,North,Half Yearly,4,4.0,0.08499212853485195,1
4008,7004008,5473,1-20,5.0,Agent,Salaried,Graduate,Male,2,Manager,2.0,Single/Unmarried,23794.0,0,6.5,596516.0,North,Monthly,8,3.0,0.0947805670196114,1
4009,7004009,4991,21-39,15.0,Agent,Large Business,Engineer,Male,6,Executive,2.0,Single/Unmarried,20797.0,1,6.5,902777.625,North,Yearly,1,3.0,0.045613275941635834,2
4010,7004010,3892,1-20,19.0,Agent,Large Business,Engineer,Female,4,Senior Manager,2.0,Single/Unmarried,25948.0,0,1.0,432034.0,West,Half Yearly,3,5.0,0.05447991855849371,1
4011,7004011,3188,1-20,16.0,Third Party Partner,Small Business,Under Graduate,Female,4,Senior Manager,4.0,Married,28006.375,0,5.0,519683.0,West,Half Yearly,3,3.0,0.05529508486576174,1
4012,7004012,8763,21-39,18.0,Agent,Salaried,Graduate,Female,4,AVP-VP,6.0,Married,28006.375,0,6.5,902777.625,North,Half Yearly,9,5.0,0.21501689741891744,0
4013,7004013,4912,21-39,15.0,Online,Small Business,Under Graduate,Male,4,Senior Manager,5.0,Married,27291.0,0,2.0,810543.0,North,Half Yearly,8,1.0,0.08197655320754771,0
4014,7004014,6009,21-39,24.5,Agent,Large Business,Engineer,Male,4,Manager,6.0,Married,24034.0,1,4.0,902777.625,North,Half Yearly,10,4.0,0.15001042311384025,0
4015,7004015,3011,1-20,6.0,Online,Salaried,Post Graduate,Male,2,Manager,4.0,Married,23164.0,0,2.0,460732.0,West,Monthly,3,3.0,0.14790907053028793,1
4016,7004016,4797,21-39,5.0,Third Party Partner,Small Business,Under Graduate,Male,4,Executive,2.0,Married,20857.0,0,2.0,810712.0,West,Half Yearly,2,4.0,0.05887755628297168,1
4017,7004017,2828,1-20,6.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Married,28006.375,0,2.0,545823.0,North,Half Yearly,1,3.0,0.07696830154065652,1
4018,7004018,5728,21-39,23.0,Agent,Salaried,Graduate,Female,4,Manager,5.0,Married,24904.0,0,6.5,902777.625,North,Half Yearly,4,1.0,0.17136477235931452,0
4019,7004019,4175,21-39,17.0,Agent,Salaried,Graduate,Male,5,AVP-VP,4.0,Married,28006.375,1,2.0,626324.0,West,Yearly,10,3.0,-0.0162378711930351,0
4020,7004020,5296,21-39,11.0,Agent,Small Business,Under Graduate,Male,2,Executive,2.0,Married,21182.0,1,6.5,847280.0,West,Monthly,5,4.0,0.02227552939915272,0
4021,7004021,4204,1-20,13.0,Agent,Small Business,Diploma,Male,4,Manager,5.0,Married,24729.0,0,5.0,563327.0,North,Half Yearly,5,3.0,0.08049093842701088,1
4022,7004022,5146,1-20,21.0,Agent,Salaried,Post Graduate,Male,5,Executive,5.0,Married,20584.0,0,6.5,643250.0,North,Yearly,1,3.0,0.11757685527566519,2
4023,7004023,6598,40-60,7.0,Third Party Partner,Small Business,Under Graduate,Male,4,AVP-VP,5.0,Married,28006.375,0,4.0,712612.0,North,Half Yearly,8,1.0,0.12013185557110884,0
4024,7004024,2672,1-20,16.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Married,20553.0,0,1.0,478268.0,West,Half Yearly,7,3.0,0.10408938220376089,1
4025,7004025,2348,1-20,12.0,Third Party Partner,Salaried,Graduate,Female,4,Executive,4.0,Married,21343.0,1,3.0,464851.0,West,Half Yearly,3,4.0,0.08474249342569229,1
4026,7004026,2869,1-20,6.0,Third Party Partner,Salaried,Graduate,Male,5,Executive,6.0,Married,20490.0,0,1.0,493399.0,North,Yearly,1,5.0,0.09685899734815336,2
4027,7004027,3091,1-20,12.0,Agent,Salaried,Graduate,Male,5,Executive,2.0,Married,22079.0,1,3.0,599666.0,West,Yearly,4,1.0,0.12330799560814347,2
4028,7004028,5446,1-20,22.0,Agent,Small Business,Under Graduate,Male,4,Manager,6.0,Married,22690.0,0,6.5,789612.0,West,Half Yearly,3,1.0,0.04212550448491901,0
4029,7004029,5092,1-20,24.5,Agent,Salaried,Post Graduate,Male,5,Manager,2.0,Single/Unmarried,22138.0,0,1.0,763761.0,West,Yearly,3,1.0,0.11784690259563725,2
4030,7004030,3827,1-20,19.0,Agent,Small Business,Under Graduate,Male,2,Manager,2.0,Married,23917.0,0,3.0,440073.0,North,Monthly,8,5.0,0.12275865643287157,1
4031,7004031,4748,1-20,19.0,Agent,Small Business,Under Graduate,Female,5,Executive,4.0,Married,20644.0,0,3.0,622004.0,North,Yearly,4,1.0,0.12031641506675902,2
4032,7004032,5331,21-39,24.5,Agent,Small Business,Diploma,Male,4,Manager,4.0,Married,28006.375,1,6.0,902777.625,North,Half Yearly,1,3.0,0.1587768567843891,0
4033,7004033,3833,1-20,4.0,Agent,Salaried,Graduate,Female,5,Executive,5.0,Single/Unmarried,21293.0,0,6.0,417769.0,West,Yearly,1,4.0,0.1232870601862494,2
4034,7004034,3382,1-20,20.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Married,22546.0,0,6.0,649325.0,West,Half Yearly,3,1.0,0.07110391055594888,1
4035,7004035,4210,1-20,21.0,Agent,Salaried,Post Graduate,Male,5,AVP-VP,2.0,Married,28006.375,1,1.0,732554.0,West,Yearly,1,3.0,0.10287028983983994,2
4036,7004036,3161,1-20,13.0,Agent,Salaried,Graduate,Female,4,Executive,6.0,Single/Unmarried,21076.0,0,1.0,382529.0,West,Half Yearly,1,1.0,0.06943979379301585,1
4037,7004037,3379,1-20,17.0,Third Party Partner,Small Business,Under Graduate,Male,4,Manager,4.0,Married,24136.0,1,1.0,604848.0,North,Half Yearly,8,3.0,0.07315533046958256,1
4038,7004038,6433,21-39,24.5,Agent,Salaried,Graduate,Female,5,AVP-VP,6.0,Married,28006.375,0,4.130073800738008,902777.625,West,Yearly,3,4.0,0.1119639051307293,0
4039,7004039,3422,1-20,10.0,Agent,Salaried,Graduate,Female,5,Manager,4.0,Single/Unmarried,24442.0,0,1.0,578298.0,West,Yearly,3,5.0,0.1314389265899165,2
4040,7004040,4838,21-39,24.5,Agent,Large Business,Engineer,Female,4,Executive,4.0,Married,21036.0,1,6.5,837022.0,West,Half Yearly,7,5.0,0.10011118996505386,0
4041,7004041,3440,1-20,14.0,Agent,Small Business,Diploma,Male,4,Executive,6.0,Married,21498.0,0,2.0,474676.0,West,Half Yearly,3,5.0,0.08286520202533548,1
4042,7004042,4162,21-39,12.0,Agent,Large Business,Engineer,Male,4,Executive,4.0,Single/Unmarried,21904.0,0,1.0,457794.0,West,Half Yearly,3,1.0,0.056102124826093044,1
4043,7004043,8353,1-20,24.5,Agent,Salaried,Post Graduate,Male,4,AVP-VP,2.0,Married,28006.375,1,6.5,877107.0,West,Half Yearly,2,1.0,0.1400697964928183,0
4044,7004044,5095,21-39,15.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Married,21230.0,0,3.0,509520.0,North,Half Yearly,3,1.0,-0.05116467350050648,0
4045,7004045,5623,21-39,24.5,Agent,Small Business,Diploma,Male,4,Manager,4.0,Married,25561.0,0,6.5,902777.625,West,Half Yearly,3,1.0,0.16004281289491912,0
4046,7004046,6195,1-20,12.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Married,24779.0,1,4.0,902777.625,North,Half Yearly,6,5.0,0.04838386407820744,0
4047,7004047,4108,1-20,12.0,Third Party Partner,Small Business,Under Graduate,Female,4,Executive,4.0,Married,20540.0,0,2.0,571012.0,North,Half Yearly,1,3.0,0.08253251808598215,1
4048,7004048,5636,1-20,17.0,Agent,Small Business,Under Graduate,Female,4,Manager,6.0,Single/Unmarried,26838.0,0,6.5,902777.625,West,Half Yearly,11,1.0,0.10920678121870035,0
4049,7004049,2115,1-20,8.0,Agent,Salaried,Graduate,Male,4,Executive,2.0,Married,21148.0,0,1.0,336253.0,West,Half Yearly,9,3.0,0.11333557039908958,1
4050,7004050,3184,1-20,10.0,Third Party Partner,Salaried,Graduate,Female,4,Manager,6.0,Married,22743.0,0,3.0,343874.0,North,Half Yearly,1,1.0,0.07177825938860581,1
4051,7004051,4434,1-20,4.0,Agent,Salaried,Graduate,Female,4,Executive,2.0,Married,21116.0,1,2.0,749407.0,North,Half Yearly,3,1.0,0.07576226122256428,1
4052,7004052,2789,1-20,11.0,Agent,Salaried,Post Graduate,Male,4,Senior Manager,4.0,Married,27891.0,0,6.5,488093.0,West,Half Yearly,9,1.0,0.06284694456773515,1
4053,7004053,4083,1-20,16.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Married,24018.0,0,2.0,579795.0,North,Half Yearly,3,1.0,0.0768770077788031,1
4054,7004054,5523,21-39,24.5,Agent,Salaried,Graduate,Male,6,Manager,2.0,Single/Unmarried,25103.0,0,2.0,751082.0,West,Yearly,9,5.0,0.0013813316281075351,0
4055,7004055,2880,1-20,12.0,Third Party Partner,Salaried,Graduate,Male,4,Manager,2.0,Married,26182.0,0,6.0,420483.0,East,Half Yearly,8,5.0,0.07467965216773798,1
4056,7004056,4669,21-39,14.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,5.0,Married,28006.375,0,1.0,868456.0,West,Half Yearly,2,3.0,0.06166532611219605,0
4057,7004057,5188,21-39,24.5,Agent,Small Business,Under Graduate,Male,5,Manager,5.0,Married,27304.0,1,6.0,674409.0,West,Yearly,3,4.0,0.04429914045594422,0
4058,7004058,3280,1-20,7.0,Agent,Small Business,Under Graduate,Male,5,Executive,2.0,Single/Unmarried,20502.0,0,1.0,334593.0,West,Yearly,2,1.0,0.10439518911912597,2
4059,7004059,2725,1-20,11.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Single/Unmarried,19466.0,1,2.0,286150.0,West,Half Yearly,2,5.0,0.08201511698710137,1
4060,7004060,4797,1-20,24.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,6.0,Single/Unmarried,21805.0,1,1.0,820304.0,North,Half Yearly,8,5.0,-0.007702739411432521,0
4061,7004061,4935,1-20,5.0,Online,Salaried,Graduate,Male,5,Executive,4.0,Married,19738.0,0,6.5,705634.0,West,Yearly,1,1.0,0.11854112457236388,2
4062,7004062,3404,1-20,20.0,Agent,Small Business,Under Graduate,Male,2,Executive,6.0,Married,21276.0,0,1.0,374458.0,West,Monthly,3,4.0,0.11517502718112363,1
4063,7004063,3729,21-39,7.0,Agent,Salaried,Graduate,Male,2,Manager,5.0,Married,23308.0,0,6.0,417679.0,West,Monthly,3,4.0,0.10448532757592745,1
4064,7004064,3373,1-20,17.0,Agent,Small Business,Diploma,Female,5,Manager,2.0,Single/Unmarried,22485.0,0,1.0,549758.0,West,Yearly,6,1.0,0.11040727593376748,2
4065,7004065,5082,1-20,20.0,Third Party Partner,Salaried,Graduate,Male,6,Executive,2.0,Married,21177.0,0,3.0,762372.0,North,Yearly,9,1.0,0.10514017255561521,2
4066,7004066,3455,1-20,10.0,Agent,Small Business,Diploma,Male,2,Manager,5.0,Married,26577.0,0,6.5,670272.0,West,Monthly,3,3.0,0.0881614679630732,1
4067,7004067,4621,1-20,9.0,Third Party Partner,Small Business,Under Graduate,Female,2,Manager,2.0,Married,23104.0,1,2.0,711603.0,North,Monthly,5,1.0,0.09338483086062432,1
4068,7004068,5090,21-39,20.0,Agent,Salaried,Graduate,Male,2,Executive,2.0,Single/Unmarried,23137.0,0,2.0,788972.0,North,Monthly,1,4.0,-0.004847591950763228,0
4069,7004069,4986,1-20,20.0,Agent,Small Business,Under Graduate,Male,2,Executive,4.0,Married,21678.0,1,6.5,498594.0,North,Monthly,9,1.0,0.06074819487242671,1
4070,7004070,4062,1-20,24.0,Agent,Small Business,Under Graduate,Female,5,Senior Manager,5.0,Single/Unmarried,27078.0,0,2.0,609255.0,West,Yearly,8,1.0,0.08459662069222769,2
4071,7004071,5298,1-20,16.0,Agent,Salaried,Graduate,Female,4,Manager,4.0,Single/Unmarried,23034.0,0,6.5,900629.0,North,Half Yearly,1,1.0,0.024778725010202854,0
4072,7004072,2761,1-20,17.0,Agent,Large Business,Engineer,Female,5,Manager,4.0,Single/Unmarried,23010.0,0,4.0,474926.0,North,Yearly,11,1.0,0.09760385839296956,2
4073,7004073,2862,1-20,9.0,Agent,Small Business,Diploma,Male,4,Manager,2.0,Single/Unmarried,23853.0,0,1.0,395006.0,West,Half Yearly,9,4.0,0.08710852833530076,1
4074,7004074,4293,21-39,21.0,Third Party Partner,Large Business,Engineer,Male,4,Manager,4.0,Married,25253.0,1,4.0,772742.0,West,Half Yearly,4,5.0,0.056143058384709725,0
4075,7004075,4173,1-20,4.0,Agent,Salaried,Graduate,Female,2,Manager,2.0,Single/Unmarried,26082.0,0,3.0,705257.0,West,Monthly,9,1.0,0.09580296503683902,1
4076,7004076,3363,1-20,13.0,Agent,Salaried,Graduate,Female,4,Senior Manager,6.0,Married,25869.0,0,1.0,353112.0,North,Half Yearly,8,4.0,0.07244105540434843,1
4077,7004077,7108,21-39,21.0,Agent,Salaried,Graduate,Female,4,Senior Manager,2.0,Single/Unmarried,28006.375,0,6.5,838725.0,West,Half Yearly,8,1.0,0.1771751100693607,0
4078,7004078,3278,1-20,16.0,Agent,Small Business,Diploma,Male,4,Manager,6.0,Single/Unmarried,23417.0,0,2.0,475365.0,West,Half Yearly,8,1.0,0.06498315356433597,1
4079,7004079,4050,1-20,16.0,Third Party Partner,Salaried,Graduate,Male,5,Senior Manager,6.0,Married,28006.375,1,6.5,627824.0,West,Yearly,13,5.0,-0.03016712540636979,0
4080,7004080,7985,21-39,24.5,Agent,Salaried,Graduate,Male,2,AVP-VP,4.0,Married,28006.375,0,4.130073800738008,902777.625,West,Monthly,4,1.0,0.1775402983350472,0
4081,7004081,7896,21-39,24.5,Agent,Salaried,MBA,Male,5,AVP-VP,2.0,Married,28006.375,0,2.0,902777.625,North,Yearly,7,1.0,0.11641207809744188,0
4082,7004082,2386,1-20,5.0,Agent,Small Business,Diploma,Male,4,Manager,6.0,Single/Unmarried,23862.0,0,1.0,291116.0,West,Half Yearly,3,4.0,0.07482450451442191,1
4083,7004083,6813,21-39,24.5,Third Party Partner,Salaried,Graduate,Male,4,Senior Manager,6.0,Married,27250.0,0,4.0,749375.0,West,Half Yearly,8,3.0,0.1639156821480214,0
4084,7004084,6400,1-20,6.0,Agent,Salaried,MBA,Male,5,AVP-VP,4.0,Married,28006.375,0,6.0,671981.0,West,Yearly,11,1.0,-0.01398176021716958,0
4085,7004085,4243,21-39,8.0,Agent,Small Business,Diploma,Male,4,Executive,5.0,Married,22332.0,0,6.5,437037.0,West,Half Yearly,3,1.0,0.05762799213927991,1
4086,7004086,4135,1-20,21.0,Agent,Salaried,Graduate,Female,6,Executive,5.0,Single/Unmarried,20673.0,1,5.0,702882.0,North,Yearly,8,1.0,0.11655270216203721,2
4087,7004087,5431,1-20,22.0,Online,Salaried,Graduate,Female,2,Senior Manager,6.0,Married,28006.375,0,6.5,902777.625,North,Monthly,6,3.0,0.10016726059734074,0
4088,7004088,4737,1-20,24.5,Agent,Salaried,Graduate,Female,4,Senior Manager,4.0,Single/Unmarried,26318.0,1,1.0,634790.0,West,Half Yearly,1,1.0,-0.032213612958409875,0
4089,7004089,3546,21-39,11.0,Online,Small Business,Under Graduate,Male,6,Executive,4.0,Single/Unmarried,22165.0,0,1.0,663177.0,West,Yearly,5,3.0,0.14788357037741925,2
4090,7004090,7734,40-60,23.0,Third Party Partner,Small Business,Under Graduate,Female,4,AVP-VP,4.0,Married,28006.375,1,4.130073800738008,902777.625,West,Half Yearly,14,5.0,0.18643268282515277,0
4091,7004091,4752,1-20,14.0,Agent,Small Business,Diploma,Male,4,Manager,2.0,Married,23761.0,0,6.5,784113.0,North,Half Yearly,8,3.0,-0.0003476172467849947,0
4092,7004092,3587,21-39,4.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Single/Unmarried,21099.0,0,3.0,527264.0,North,Half Yearly,1,4.0,0.07525292247154025,1
4093,7004093,2970,1-20,6.0,Third Party Partner,Small Business,Under Graduate,Male,2,Executive,4.0,Married,21216.0,1,3.0,513852.0,West,Monthly,3,3.0,0.11893605282777048,1
4094,7004094,5052,21-39,5.0,Third Party Partner,Salaried,Graduate,Male,5,Manager,2.0,Married,25261.0,0,1.0,626473.0,West,Yearly,3,5.0,0.10008093647930816,2
4095,7004095,3936,1-20,20.0,Agent,Small Business,Under Graduate,Female,4,Manager,4.0,Single/Unmarried,24599.0,0,5.0,692708.0,North,Half Yearly,4,4.0,-0.03765985757947601,0
4096,7004096,4401,21-39,9.0,Agent,Small Business,Under Graduate,Male,4,Executive,6.0,Married,20957.0,0,4.0,611735.0,West,Half Yearly,3,3.0,-0.057750393778283664,0
4097,7004097,3478,1-20,7.0,Agent,Salaried,MBA,Female,2,Manager,5.0,Married,24846.0,0,6.5,580899.0,West,Monthly,7,1.0,0.10334029896223614,1
4098,7004098,4434,21-39,13.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,2.0,Married,28006.375,0,4.0,651798.0,West,Half Yearly,2,4.0,0.025172593336642086,0
4099,7004099,2704,1-20,5.0,Agent,Small Business,Under Graduate,Female,5,Executive,2.0,Single/Unmarried,20799.0,1,1.0,359615.0,West,Yearly,4,3.0,0.10244384698706635,2
4100,7004100,3538,21-39,18.0,Agent,Small Business,Under Graduate,Female,5,Manager,6.0,Single/Unmarried,25268.0,0,2.0,502328.0,West,Yearly,8,3.0,0.08909397163263696,2
4101,7004101,4566,1-20,5.0,Agent,Small Business,Diploma,Male,4,Executive,5.0,Married,20754.0,0,2.0,812727.0,West,Half Yearly,3,1.0,0.0709850994498492,1
4102,7004102,3554,21-39,18.0,Agent,Salaried,Graduate,Male,4,Manager,2.0,Single/Unmarried,20907.0,0,6.5,661079.0,West,Half Yearly,3,5.0,-0.033918173589080815,0
4103,7004103,4710,1-20,19.0,Online,Salaried,Graduate,Female,4,Manager,6.0,Married,23550.0,0,6.5,902777.625,North,Half Yearly,1,4.0,0.0418743556567282,0
4104,7004104,3565,1-20,14.0,Third Party Partner,Salaried,Graduate,Male,4,Manager,2.0,Married,23766.0,0,1.0,413528.0,North,Half Yearly,8,4.0,0.09417370741145055,1
4105,7004105,2797,1-20,3.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Married,21514.0,1,1.0,548177.0,North,Half Yearly,2,4.0,0.0922174064074391,1
4106,7004106,2829,1-20,3.0,Agent,Salaried,Graduate,Female,4,Manager,6.0,Married,23578.0,0,1.0,452698.0,West,Half Yearly,1,5.0,0.07836238920837527,1
4107,7004107,4591,21-39,14.0,Agent,Small Business,Diploma,Male,5,AVP-VP,6.0,Married,28006.375,0,5.0,844687.0,West,Yearly,17,5.0,0.07329788163522527,0
4108,7004108,3383,1-20,17.0,Agent,Salaried,Post Graduate,Male,4,Executive,2.0,Single/Unmarried,21143.0,1,3.0,629216.0,North,Half Yearly,9,3.0,0.08298460241918666,1
4109,7004109,3696,1-20,18.0,Agent,Small Business,Under Graduate,Female,4,Manager,2.0,Single/Unmarried,24637.0,0,3.0,646721.0,West,Half Yearly,5,4.0,0.06906603816154286,1
4110,7004110,4265,21-39,4.0,Agent,Large Business,Engineer,Male,6,Manager,4.0,Single/Unmarried,25089.0,0,6.5,797579.0,West,Yearly,2,5.0,0.07575458552293929,2
4111,7004111,2196,1-20,4.0,Agent,Small Business,Under Graduate,Male,2,Executive,4.0,Single/Unmarried,21962.0,0,1.0,248171.0,North,Monthly,3,1.0,0.1157150592381314,1
4112,7004112,5716,21-39,24.5,Third Party Partner,Salaried,Graduate,Female,2,Manager,4.0,Single/Unmarried,24854.0,1,6.5,902777.625,North,Monthly,4,4.0,0.12093146930049517,0
4113,7004113,2720,1-20,11.0,Agent,Salaried,Post Graduate,Male,4,Manager,2.0,Single/Unmarried,24731.0,0,3.0,323729.0,West,Half Yearly,5,5.0,0.09099645762024822,1
4114,7004114,3832,1-20,4.0,Agent,Small Business,Under Graduate,Male,4,AVP-VP,6.0,Married,28006.375,1,5.0,593898.0,North,Half Yearly,5,1.0,0.05273191785989611,1
4115,7004115,2865,1-20,9.0,Online,Salaried,Graduate,Male,5,Senior Manager,6.0,Single/Unmarried,26044.0,0,1.0,421131.0,North,Yearly,10,1.0,0.09593568801718656,2
4116,7004116,5679,21-39,17.0,Online,Small Business,Under Graduate,Male,4,Executive,2.0,Married,22715.0,0,6.5,613305.0,West,Half Yearly,3,3.0,0.04486314205581623,0
4117,7004117,3651,1-20,15.0,Third Party Partner,Salaried,Graduate,Female,6,Executive,2.0,Married,22821.0,0,5.0,617080.0,North,Yearly,1,4.0,0.14312691196485156,2
