,AgentBonus,Age,CustTenure,ExistingProdType,NumberOfPolicy,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,LastMonthCalls,CustCareScore,Channel_Online,Channel_Third Party Partner,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,EducationField_Engineer,EducationField_Graduate,EducationField_MBA,EducationField_Post Graduate,EducationField_Under Graduate,Gender_Male,Designation_Exe,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single,Zone_North,Zone_South,Zone_West,PaymentMethod_Monthly,PaymentMethod_Quarterly,PaymentMethod_Yearly,Clus_kmeans,Agglo_Clusters,sil_width
3348,4432,4.0,9.0,5,4.0,22159.0,0,1.0,616020.0,5,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.06583087677390637
3349,4588,18.0,9.0,4,6.0,20855.0,1,1.0,674451.0,1,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.1798847404998715
3350,3350,13.0,10.0,5,2.0,23925.0,0,3.0,589512.0,8,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.1320433159838105
3351,6946,7.0,28.0,4,4.0,21606.0,0,14.0,1132208.0,3,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,4,0.21158259741395608
3352,4529,5.0,9.0,5,5.0,22646.0,0,5.0,869606.0,4,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.13359369389113693
3353,6046,30.0,24.0,4,2.0,37785.0,1,3.0,985433.0,3,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0.11394920798214303
3354,4552,9.0,23.0,4,6.0,26778.0,1,5.0,505301.0,8,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0.08635192910565606
3355,3120,16.0,16.0,4,5.0,20799.0,1,2.0,517895.0,4,3.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.18363877230387343
3356,2703,14.0,14.0,4,5.0,22528.0,0,2.0,464978.0,8,3.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.0636339646656869
3357,5339,27.0,16.0,4,2.0,24270.0,1,4.0,977110.0,8,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0.09704647162997176
3358,4320,17.0,9.0,2,6.0,21600.0,0,3.0,660960.0,7,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0.0893976962669046
3359,2460,12.0,15.0,4,2.0,20501.0,0,1.0,263233.0,4,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.1161343990240215
3360,6384,38.0,32.0,4,4.0,21606.0,0,8.0,644804.0,3,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3,4,-0.08488126867929627
3361,5819,23.0,6.0,5,5.0,26448.0,0,2.0,1140438.0,3,4.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0.07581604278389467
3362,4585,18.0,18.0,4,6.0,21834.0,0,9.0,880347.0,3,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.10608427975059992
3363,4079,12.0,16.0,2,6.0,23995.0,0,2.0,432390.0,1,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,2,4,0.15407131798005483
3364,3875,12.0,12.0,4,2.0,24219.0,0,2.0,755633.0,8,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.17455074654614952
3365,2315,2.0,12.0,4,5.0,21049.0,0,1.0,414455.0,9,3.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.03160932053927139
3366,5475,16.0,11.0,4,6.0,23803.0,0,7.0,996394.0,8,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.08977865212647092
3367,5214,5.0,21.0,4,6.0,22670.0,0,3.0,583979.0,9,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.18771529737544912
3368,4517,5.0,9.0,4,2.0,22584.0,0,2.0,808507.0,3,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10878445895143367
3369,3343,17.0,10.0,4,4.0,20895.0,0,5.0,518196.0,3,3.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.10569173760107309
3370,5319,21.0,32.0,2,5.0,25327.0,0,1.0,579735.0,3,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,4,0.07580944611844394
3371,6648,20.0,7.0,4,4.0,28904.0,1,7.0,897469.0,6,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,-0.06152589576650285
3372,4781,29.0,29.0,4,4.0,28124.0,0,4.0,626321.0,3,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,4,0.12366319865806943
3373,4327,26.0,26.0,4,5.0,20605.0,1,7.0,662039.0,5,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.17525620100684086
3374,2738,8.0,3.0,4,5.0,27383.0,0,3.0,528492.0,8,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.19653745612959753
3375,4495,27.0,22.0,4,2.0,24970.0,0,13.0,741609.0,4,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.09249306744863652
3376,2526,8.0,15.0,2,4.0,25256.0,0,2.0,305598.0,9,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4,0.19158618987122195
3377,2778,11.0,14.0,4,5.0,25256.0,0,3.0,522294.0,15,4.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0.15449668437836453
3378,4232,13.0,21.0,6,4.0,21162.0,0,2.0,579839.0,4,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,4,0.17447082223819158
3379,6046,24.0,36.0,5,5.0,28790.0,1,12.0,785967.0,11,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,4,0.04645815264908923
3380,2978,6.0,3.0,4,6.0,22905.0,0,9.0,586597.0,8,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.08824565111338639
3381,4556,5.0,14.0,4,2.0,25311.0,0,4.0,455598.0,8,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.19934853504260827
3382,6743,34.0,7.0,4,6.0,28094.0,0,8.0,815850.0,3,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,4,-0.046173615628650216
3383,4410,9.0,18.0,4,6.0,22048.0,0,3.0,515923.0,3,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.19070182659492435
3384,2863,14.0,3.0,6,2.0,23862.0,1,4.0,475331.0,4,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.11701399273795034
3385,3240,19.0,3.0,4,2.0,23141.0,0,2.0,479482.0,3,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.19186084491751582
3386,3767,19.0,8.0,4,4.0,34244.0,1,3.0,670498.0,3,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0890063887050063
3387,4793,10.0,14.0,4,4.0,19971.0,0,4.0,508062.0,1,5.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.16057832631353827
3388,2998,18.0,15.0,2,6.0,21413.0,0,9.0,317769.0,1,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0.028976250805676788
3389,3743,15.0,11.0,5,6.0,20792.0,1,7.0,636235.0,1,5.0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.034399939697498126
3390,3778,15.0,4.0,4,4.0,23611.0,0,2.0,642219.0,8,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.08738108257913169
3391,6101,31.0,6.0,4,5.0,25419.0,1,10.0,1079799.0,1,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.047856520870581336
3392,3137,19.0,13.0,4,2.0,24132.0,0,1.0,614883.0,8,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.10708176873899346
3393,4167,21.0,8.0,4,2.0,20836.0,1,8.0,679254.0,3,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.09837270223034315
3394,5122,5.0,5.0,4,2.0,22269.0,0,8.0,650477.0,11,3.0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.16557722300938826
3395,5776,29.0,35.0,4,2.0,23105.0,0,3.0,837556.0,1,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,4,0.09785617516315917
3396,4920,20.0,5.0,4,4.0,21393.0,0,5.0,511721.0,4,4.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.257208835921895
3397,2467,15.0,12.0,4,4.0,20562.0,0,1.0,454009.0,1,3.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.11894740261334573
3398,5948,18.0,30.0,4,2.0,27035.0,0,7.0,1005161.0,8,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,4,-0.006370379343607241
3399,3174,3.0,6.0,4,2.0,21163.0,0,6.0,561878.0,3,4.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.10387719091178983
3400,6210,31.0,25.0,6,4.0,24841.0,0,16.0,906697.0,7,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,-0.007354302809854808
3401,3812,8.0,4.0,4,4.0,22425.0,0,2.0,545152.0,1,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.1143530595277573
3402,7091,28.0,43.0,5,5.0,28364.0,1,14.0,914739.0,3,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3,4,0.015432182012074039
3403,6336,32.0,19.0,2,6.0,21606.0,0,4.0,969469.0,9,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,4,0.19407811973979552
3404,4619,5.0,28.0,5,4.0,21997.0,0,3.0,711383.0,9,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.17939996238395872
3405,4040,20.0,4.0,5,5.0,21261.0,0,2.0,504949.0,1,3.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.18730205229055708
3406,4542,27.0,5.0,5,4.0,37849.0,0,11.0,763036.0,15,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3,0,0.07862445720838555
3407,7243,22.0,22.0,5,5.0,38122.0,0,4.0,738804.0,10,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3,0,0.15569472447860627
3408,3970,20.0,20.0,5,2.0,20896.0,1,2.0,484369.0,1,3.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4,0.10219597220419635
3409,4123,4.0,21.0,4,5.0,25771.0,0,2.0,692724.0,8,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.08544231261186944
3410,4182,21.0,4.0,5,6.0,23231.0,0,7.0,522698.0,4,4.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,4,0.09592657623203164
3411,4695,14.0,19.0,4,2.0,22359.0,0,1.0,807607.0,3,5.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.06675365873517485
3412,2957,6.0,6.0,5,2.0,21119.0,0,3.0,538112.0,5,5.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,4,0.2666168063988079
3413,4263,9.0,13.0,4,5.0,21313.0,0,3.0,596764.0,1,1.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,4,0.19534823756859535
3414,4298,26.0,13.0,4,2.0,19538.0,0,2.0,455626.0,1,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.17558434140365617
3415,5232,31.0,10.0,4,5.0,20929.0,1,8.0,716818.0,1,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.10011502345062738
3416,6033,36.0,12.0,5,4.0,24130.0,1,2.0,929005.0,8,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,4,0.20941338234778478
3417,5664,28.0,34.0,4,4.0,22654.0,0,3.0,1019430.0,3,5.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.07733060642889267
3418,3944,16.0,12.0,4,2.0,28170.0,1,2.0,508750.0,1,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0.09648788745810231
3419,4309,4.0,22.0,4,6.0,20519.0,0,5.0,530006.0,3,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.11071460770588573
3420,2729,14.0,8.0,4,6.0,22741.0,1,3.0,392964.0,5,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.1950963617173279
3421,3254,16.0,10.0,5,5.0,23245.0,1,2.0,624826.0,3,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.05480469672211487
3422,5603,34.0,17.0,5,2.0,24363.0,0,2.0,857334.0,9,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,4,0.08959919193586004
3423,4245,25.0,4.0,5,2.0,22343.0,0,2.0,534891.0,9,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0.03123120863309337
3424,3528,14.0,18.0,4,6.0,35280.0,0,2.0,575064.0,17,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.07405405021467636
3425,3850,23.0,23.0,5,4.0,21390.0,1,3.0,666085.0,1,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.10888183048762294
3426,3744,11.0,11.0,2,4.0,24957.0,0,9.0,595224.0,8,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4,0.15032439801528244
3427,6414,38.0,19.0,4,2.0,35631.0,0,5.0,1180099.0,8,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0.0373379001500381
3428,5873,12.0,12.0,2,6.0,23490.0,0,5.0,734063.0,3,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4,0.07937344171476478
3429,3530,11.0,18.0,6,6.0,20764.0,1,1.0,473004.0,1,3.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4,0.21953476701469538
3430,2315,12.0,2.0,4,2.0,21044.0,0,2.0,381949.0,1,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,0.11721384613207703
3431,4314,17.0,26.0,5,5.0,23964.0,0,1.0,841136.0,4,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.127942700834076
3432,2742,8.0,5.0,4,5.0,22850.0,0,4.0,394848.0,5,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.14832466089782265
3433,4135,12.0,12.0,4,6.0,21606.0,0,1.0,421734.0,8,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,0.18520427421124327
3434,5509,11.0,22.0,4,2.0,25040.0,1,3.0,666565.0,5,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.18601642506722493
3435,3453,3.0,7.0,5,2.0,26560.0,1,7.0,548995.0,2,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,0.17542889050779847
3436,2917,12.0,6.0,2,4.0,22435.0,0,1.0,309154.0,3,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,4,0.14422809911627538
3437,2520,5.0,10.0,2,2.0,21001.0,0,1.0,441021.0,8,4.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,0.05408928805322809
3438,5964,6.0,6.0,4,4.0,23856.0,0,3.0,667968.0,4,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.17750210210793868
3439,5268,5.0,26.0,4,4.0,23944.0,0,13.0,805955.0,10,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.11164289697780184
3440,3794,4.0,4.0,5,2.0,25291.0,1,2.0,474206.0,8,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.08748657021204016
3441,2346,7.0,5.0,2,6.0,19548.0,0,4.0,375322.0,1,3.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,0.2007960851992758
3442,4355,22.0,9.0,6,4.0,24193.0,0,2.0,465957.0,3,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.0852899628518844
3443,5171,5.0,10.0,4,5.0,20683.0,0,5.0,853174.0,3,4.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,0.29262778405096085
3444,3873,23.0,12.0,5,2.0,24204.0,1,5.0,584769.0,12,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.05129022510020475
3445,6228,19.0,6.0,4,4.0,28311.0,1,7.0,710040.0,3,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.11546491153584947
3446,5503,33.0,17.0,4,5.0,23924.0,0,3.0,566760.0,8,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4,0.21752909666629472
3447,2622,3.0,13.0,5,6.0,23837.0,0,5.0,325137.0,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.12260306429797303
3448,3305,17.0,7.0,4,6.0,23608.0,0,2.0,403225.0,10,4.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.194651909158051
3449,3912,12.0,8.0,5,5.0,20590.0,1,5.0,434243.0,8,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,4,0.16973467293137406
3450,6540,39.0,26.0,4,2.0,36332.0,1,10.0,850169.0,1,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0.057357213689598376
3451,4387,26.0,26.0,2,4.0,20889.0,1,4.0,833471.0,4,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,4,0.07581132147724265
3452,2323,5.0,12.0,4,2.0,23228.0,0,5.0,385585.0,4,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0.11282958456841248
3453,4514,5.0,23.0,4,2.0,37618.0,0,7.0,537185.0,4,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0.04466935144666816
3454,5651,17.0,11.0,4,2.0,23544.0,1,10.0,570707.0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.12081481236354376
3455,3198,13.0,13.0,5,5.0,21320.0,0,6.0,447720.0,1,1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0.0324333955307979
3456,4477,9.0,4.0,4,6.0,21320.0,0,2.0,568604.0,5,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.20244570711728982
3457,3914,4.0,23.0,4,4.0,20601.0,0,3.0,759353.0,5,3.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,0.16635905828668093
3458,4735,9.0,5.0,4,6.0,21522.0,1,7.0,634469.0,4,1.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0.15659543070644583
3459,2127,9.0,6.0,2,5.0,21267.0,0,4.0,350906.0,3,5.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,4,0.07764056946868556
3460,6519,7.0,33.0,4,2.0,28345.0,0,7.0,1193041.0,2,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,3,4,-0.021882903247010466
3461,3792,8.0,15.0,4,4.0,27085.0,0,5.0,712877.0,2,1.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4,0.1872101873155317
3462,5331,32.0,11.0,4,6.0,21324.0,0,10.0,879615.0,7,5.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,4,0.14888656874707756
3463,2621,5.0,13.0,4,6.0,23830.0,0,1.0,335526.0,3,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.1044873496398362
3464,5779,6.0,23.0,4,2.0,25124.0,0,2.0,1074805.0,3,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,0.15392488550625588
3465,2581,13.0,3.0,6,6.0,23460.0,0,1.0,381929.0,8,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4,0.0793088155567096
3466,4581,9.0,27.0,5,2.0,20824.0,0,2.0,710098.0,4,3.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4,0.27445927825306277
3467,5329,21.0,27.0,5,6.0,21315.0,0,3.0,804641.0,1,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,0.09863688494023087
3468,5679,34.0,28.0,4,2.0,23661.0,1,7.0,1135728.0,10,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,4,-0.019236510233880483
3469,3836,8.0,23.0,4,2.0,22562.0,0,2.0,552318.0,8,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,4,0.13320613284623511
3470,3658,11.0,18.0,5,2.0,28136.0,0,3.0,709590.0,1,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,0.09772271382184095
3471,4093,8.0,25.0,4,2.0,24074.0,1,7.0,564776.0,9,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,0.11671798654668647
3472,3758,8.0,15.0,4,6.0,28905.0,1,1.0,541102.0,3,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0.08578891723324204
3473,4698,28.0,28.0,4,4.0,21354.0,0,1.0,742265.0,4,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0.10065212503804989
3474,2687,3.0,8.0,4,4.0,24425.0,0,2.0,378832.0,9,5.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.10009157988046344
3475,5453,11.0,11.0,4,4.0,25967.0,0,2.0,741618.0,10,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0.08888819975780482
3476,5362,16.0,16.0,4,5.0,21448.0,1,2.0,949074.0,3,1.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.05829094124065319
3477,8380,42.0,8.0,2,5.0,38093.0,1,13.0,905090.0,5,5.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0.09564312268156716
3478,3721,22.0,22.0,6,2.0,19586.0,1,9.0,666120.0,1,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,4,0.14812542472422052
3479,6042,24.0,18.0,4,6.0,21606.0,0,2.0,833744.0,11,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0.1123697571762322
